,Unnamed: 0,MC_frame,rmf_frame_index,Total_Score,XLs_adh,XLs_bs3dss,XLs_dmtmm,XLs_psi_adh,XLs_psi_bs3dss,XLs_psi_dmtmm,CR_sum,EV_sum,GaussianEMRestraint_None,GaussianEMRestraint_None_CCC,GaussianEMRestraint_sigma_None,traj,rmf3_file,XLs_sum,half,cluster,frame_RMF3
6656,8678,8678,1295,486.81212728835703,3.35704936146888,350.09353755240403,28.642662572614498,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.266673665214573,31.6288916707073,107.95245003855301,0.345933881775803,1,run_31,run_31//output//rmfs//7.rmf3,340.504418652891,A,2,h1_run_31_8678.rmf3
6658,7284,7284,4017,486.814246540591,1.3482169351640099,362.137031057422,34.900582403785,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.456491463640595,22.505661979286998,105.36504198510201,0.354739386088381,1,run_13,run_13//output//rmfs//1.rmf3,356.796999562774,A,2,h1_run_13_7284.rmf3
6661,7477,7477,3018,486.82246739548305,1.22749184785557,360.057660440934,28.8027497599847,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,23.6361636134694,108.3520195014,0.344292665530588,1,run_5,run_5//output//rmfs//3.rmf3,348.499071215178,A,2,h1_run_5_7477.rmf3
6662,8740,8740,5467,486.822672030243,2.06086143688998,372.625640816689,27.007765970697196,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,14.833027841685901,108.50053715466,0.34366064714670697,1,run_13,run_13//output//rmfs//1.rmf3,360.105437390679,A,2,h1_run_13_8740.rmf3
6664,7583,7583,4316,486.826145534587,2.08446187621413,366.37759384784897,31.3688872428319,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.155715263010309,14.5976016390716,106.406704885384,0.351072633907406,1,run_13,run_13//output//rmfs//1.rmf3,358.24211213329903,A,2,h1_run_13_7583.rmf3
6667,7317,7317,4050,486.833551910973,1.32382266400991,361.05790008737097,37.4694006043161,-13.862943611198899,-13.862943611198899,-13.862943611198899,1.5001772150571901,23.7684262422823,103.00078521363199,0.3632297484588621,1,run_13,run_13//output//rmfs//1.rmf3,358.2622925221,A,2,h1_run_13_7317.rmf3
6669,9296,9296,1598,486.836662464225,1.90410011217293,367.851114175023,32.067577834720396,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,13.196480697755401,105.930052615497,0.35283848012029206,1,run_15,run_15//output//rmfs//0.rmf3,360.233961288319,A,2,h1_run_15_9296.rmf3
6674,9504,9504,4195,486.840973726707,1.2691788550537901,357.94228775981696,35.753292470744206,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,20.2700849504652,106.654953055338,0.35008826839970597,1,run_33,run_33//output//rmfs//2.rmf3,353.375928252019,A,2,h1_run_33_9504.rmf3
6678,8580,8580,926,486.85136263214105,1.89691313512411,357.15144108645205,30.792321030750898,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,23.8528823575395,108.422023808951,0.34406411844625207,1,run_15,run_15//output//rmfs//0.rmf3,348.25184441873,A,2,h1_run_15_8580.rmf3
6679,8979,8979,3242,486.85163618089007,3.82097088859792,354.77591973533305,32.2502924646623,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,21.4180863179246,107.91590228788799,0.34628644872442604,1,run_5,run_5//output//rmfs//2.rmf3,349.258352254997,A,2,h1_run_5_8979.rmf3
6680,9703,9703,4788,486.853369919871,1.1606584827746498,350.64231979201696,37.6984088859001,-13.862943611198899,-13.862943611198899,-13.862943611198899,1.22284886069653,30.2492390343322,104.118509614324,0.359180848320377,1,run_19,run_19//output//rmfs//3.rmf3,347.91255632709505,A,2,h1_run_19_9703.rmf3
6682,9409,9409,2314,486.85971814505206,3.7521125577919503,352.820009037717,33.7557270100817,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,23.3789844223374,108.36569760559601,0.344824805437484,1,run_42,run_42//output//rmfs//6.rmf3,348.739017771993,A,2,h1_run_42_9409.rmf3
6683,9726,9726,4239,486.861296342352,1.6438598242442801,363.820122357065,24.544422366646,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.47150324976118996,22.9690762078817,108.87138991290199,0.342578790052009,1,run_5,run_5//output//rmfs//3.rmf3,348.419573714359,A,2,h1_run_5_9726.rmf3
6685,9974,9974,5017,486.86238780952203,1.30822264009779,356.960807104523,34.8489422207838,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,22.5155701400772,107.351578641646,0.34778786006018897,1,run_19,run_19//output//rmfs//3.rmf3,351.529141131808,A,2,h1_run_19_9974.rmf3
6688,8999,8999,1910,486.863136661809,3.40770862762501,353.95963007316004,32.3353108731879,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.8834581863086339,26.739056303567,108.809355782471,0.34316429522685,1,run_42,run_42//output//rmfs//6.rmf3,348.11381874037596,A,2,h1_run_42_8999.rmf3
6690,9859,9859,4910,486.86599125931605,1.23156634411869,363.08810571363404,35.6892941452139,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.002768223300638,16.6276957485675,108.61821914344601,0.34338280845472,1,run_19,run_19//output//rmfs//3.rmf3,358.42013536937003,A,2,h1_run_19_9859.rmf3
6691,8041,8041,4772,486.873876847661,1.8147374442853899,366.17448028849196,32.9925232450786,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,16.9619047445489,106.773641941465,0.34982757615063304,1,run_13,run_13//output//rmfs//1.rmf3,359.39291014426004,A,2,h1_run_13_8041.rmf3
6695,9858,9858,8555,486.88891852994794,1.29938896405569,356.34574948607,30.3160455865457,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.303734887640724,27.8918011976508,106.660388688761,0.350147426177939,1,run_17,run_17//output//rmfs//1.rmf3,346.372353203075,A,2,h1_run_17_9858.rmf3
6702,8893,8893,3648,486.893234486297,1.13327845314431,365.39493840545896,33.407352408786004,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.140869177857259,16.7210834101017,108.84877227188,0.34256867870866703,1,run_33,run_33//output//rmfs//2.rmf3,358.346738433793,A,2,h1_run_33_8893.rmf3
6703,7595,7595,6320,486.896003623387,1.2630419570082199,359.289983777722,35.477186598923105,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,22.811966164229304,108.245274791847,0.344570331612005,1,run_17,run_17//output//rmfs//1.rmf3,354.441381500057,A,2,h1_run_17_7595.rmf3
6712,9311,9311,8012,486.90733681479,1.31731150830305,364.50717050114196,31.9796473406727,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,20.960809199667302,107.44475754422501,0.347365406115146,1,run_17,run_17//output//rmfs//1.rmf3,356.215298516521,A,2,h1_run_17_9311.rmf3
6715,7555,7555,6280,486.91541102113604,1.73467078607953,363.059195154577,30.751026347311,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.835463708667677,21.2366751723339,107.29826791532601,0.347860790306643,1,run_17,run_17//output//rmfs//1.rmf3,353.956061454371,A,2,h1_run_17_7555.rmf3
6729,9825,9825,8522,486.935848105999,1.21890621572837,356.98369372403397,28.5293678654383,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,27.0931800329802,106.43735464499201,0.350938607283035,1,run_17,run_17//output//rmfs//1.rmf3,345.143136971604,A,2,h1_run_17_9825.rmf3
6733,9719,9719,4232,486.942368345102,1.5896118644612398,367.543213489799,26.6528719699605,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,20.829075874912697,107.973926209821,0.345693148971299,1,run_5,run_5//output//rmfs//3.rmf3,354.196866490625,A,2,h1_run_5_9719.rmf3
6734,9959,9959,186,486.942573964592,2.31910733829858,370.92573315449,24.5223804518075,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.33302460625669894,18.220435771088102,107.503982390058,0.347251167580295,1,run_39,run_39//output//rmfs//1.rmf3,356.178390110999,A,2,h1_run_39_9959.rmf3
6735,9792,9792,8489,486.942592662683,1.2720707082932399,358.10104354455495,30.4889810981598,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,27.5935076756685,106.82050043270701,0.349559106075823,1,run_17,run_17//output//rmfs//1.rmf3,348.27326451741203,A,2,h1_run_17_9792.rmf3
6736,9687,9687,1006,486.943122988284,1.84429362119656,353.921833420903,34.0133384260034,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.557334912340655,28.4612439569147,108.95225982331199,0.342713101470612,1,run_37,run_37//output//rmfs//7.rmf3,348.190634634507,A,2,h1_run_37_9687.rmf3
6737,8251,8251,4982,486.943998441842,1.73673558242066,369.87607552728304,29.180012276735702,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,15.9308813402421,104.737395001004,0.35691572171708597,1,run_13,run_13//output//rmfs//1.rmf3,359.20399255284303,A,2,h1_run_13_8251.rmf3
6738,7416,7416,2959,486.944966328006,1.28083410499853,372.98851776789,28.068090256629098,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.00724064384294,19.180879685721802,105.307236738227,0.3549540071715999,1,run_5,run_5//output//rmfs//3.rmf3,360.748611295921,A,2,h1_run_5_7416.rmf3
6739,9307,9307,200,486.945242981521,1.29939858108475,364.87512738482496,31.864355225084502,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,23.685492372483896,105.61149447110901,0.35375162885689204,1,run_24,run_24//output//rmfs//4.rmf3,356.450050357397,A,2,h1_run_24_9307.rmf3
6743,9381,9381,4486,486.94924998616096,1.84873819355612,353.741037204347,35.6741303346553,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,23.981105190550497,107.34690962449899,0.347744348393888,1,run_19,run_19//output//rmfs//3.rmf3,349.67507489896104,A,2,h1_run_19_9381.rmf3
6744,7060,7060,2029,486.954106853459,1.60376379108863,363.006646076822,32.4235703039368,-13.862943611198899,-13.862943611198899,-13.862943611198899,1.85651898233309,20.8438370692318,106.78771308251899,0.34965906484612397,1,run_33,run_33//output//rmfs//2.rmf3,355.44514933825104,A,2,h1_run_33_7060.rmf3
6747,9546,9546,4641,486.954952676927,1.12625710730552,355.35446489172205,33.4740495379868,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.00041670501339099997,24.475271954025196,107.19252806450899,0.348291671260661,1,run_19,run_19//output//rmfs//3.rmf3,348.36594070341795,A,2,h1_run_19_9546.rmf3
6748,8726,8726,6345,486.957384744739,2.3729954504067403,354.536141997214,33.0933104323847,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,26.6351776496392,106.466299519098,0.35088350515853395,1,run_6,run_6//output//rmfs//4.rmf3,348.413617046409,A,2,h1_run_6_8726.rmf3
6749,9199,9199,3892,486.958707014139,1.3154218363736998,364.222273743299,36.900610011974,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,19.6846011019908,104.984831275184,0.356110392111623,1,run_33,run_33//output//rmfs//2.rmf3,360.84947475805,A,2,h1_run_33_9199.rmf3
6751,9124,9124,2033,486.96017597996104,3.25097623166093,356.09486896614504,31.818177755236302,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,24.9788316632157,108.54893791949101,0.34412649872771195,1,run_42,run_42//output//rmfs//6.rmf3,349.57519211944606,A,2,h1_run_42_9124.rmf3
6754,8148,8148,2949,486.970078732872,2.37097072908576,368.08881357336503,27.849089831229,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,19.668258339725398,106.52768418993999,0.35073108012093107,1,run_40,run_40//output//rmfs//7.rmf3,356.72004330008303,A,2,h1_run_40_8148.rmf3
6759,9705,9705,4666,486.97233298416097,2.3128771337450003,359.16504156776904,36.2236936078305,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.39101075380879,20.2569596861221,107.900636719384,0.345995346822852,1,run_28,run_28//output//rmfs//4.rmf3,356.11278147574797,A,2,h1_run_28_9705.rmf3
6764,5264,5264,1359,486.976378183146,1.34853810217591,361.25802781880896,31.9811251108144,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.336473278277833,18.81944566143,107.801454149133,0.34615564107253405,1,run_5,run_5//output//rmfs//3.rmf3,352.998860198203,A,2,h1_run_5_5264.rmf3
6766,9937,9937,164,486.97851071134596,2.35523836480855,371.57647681068704,24.4440123183597,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,23.340275864159004,103.438448586295,0.3616116822257221,1,run_39,run_39//output//rmfs//1.rmf3,356.786896660259,A,2,h1_run_39_9937.rmf3
6768,6966,6966,2397,486.981175376132,2.31517686262109,363.75685800727996,30.7638393018355,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.121069016926623,17.5139344976885,104.897669092276,0.35647623027740205,1,run_20,run_20//output//rmfs//2.rmf3,355.24704333814,A,2,h1_run_20_6966.rmf3
6769,9476,9476,8173,486.982074436435,1.40685047279944,361.460244559397,32.5102709622968,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,19.271939734412,105.931553785704,0.35268888878130294,1,run_17,run_17//output//rmfs//1.rmf3,353.78853516089697,A,2,h1_run_17_9476.rmf3
6770,8657,8657,5384,486.983152373725,1.4762343442624501,367.39066608021596,30.9005652620809,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.008253966047839999,14.3536352899296,107.33733264224199,0.347747450691465,1,run_13,run_13//output//rmfs//1.rmf3,358.178634852963,A,2,h1_run_13_8657.rmf3
6773,8713,8713,3480,486.986410020816,1.2577133538171201,362.896353917276,29.2020655229211,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,24.4927794652914,106.682315970835,0.350014880322552,1,run_33,run_33//output//rmfs//2.rmf3,351.767301960417,A,2,h1_run_33_8713.rmf3
6775,9839,9839,7450,486.987789843342,2.01094541440996,350.724953407928,36.950164169252204,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.19347391585325602,29.307952725236603,106.356434013225,0.35127476853808903,1,run_6,run_6//output//rmfs//4.rmf3,348.09723215799403,A,2,h1_run_6_9839.rmf3
6779,9991,9991,7602,486.99654062684897,2.11861811218641,358.414006788711,34.5949904474326,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.034510528032888996,22.1982897773803,107.86137453754499,0.346067224005467,1,run_6,run_6//output//rmfs//4.rmf3,353.538784514733,A,2,h1_run_6_9991.rmf3
6783,9063,9063,5782,487.00090423113295,1.21346481232575,370.32909154653197,26.645703342643102,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0022091087930100005,19.284734288971,106.38240476318,0.351137452035145,1,run_13,run_13//output//rmfs//1.rmf3,356.59942886790395,A,2,h1_run_13_9063.rmf3
6784,8139,8139,4870,487.003471368291,1.5655838172916396,369.849549098796,31.0606284857236,-13.862943611198899,-13.862943611198899,-13.862943611198899,2.17493799663715,15.6282833704253,104.969582656707,0.35609047737896504,1,run_13,run_13//output//rmfs//1.rmf3,360.886930568215,A,2,h1_run_13_8139.rmf3
6789,8555,8555,7258,487.013909193159,1.68745725067081,361.21193677034205,34.4513859452562,-13.862943611198899,-13.862943611198899,-13.862943611198899,2.77064592422747,16.013805682484602,108.392406144605,0.34414063734239697,1,run_17,run_17//output//rmfs//1.rmf3,355.761949132672,A,2,h1_run_17_8555.rmf3
6793,7378,7378,6107,487.01961385518797,1.5904963736670101,353.800249372438,32.1434496699113,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,26.382933363101397,108.398625954053,0.344064685461533,1,run_17,run_17//output//rmfs//1.rmf3,345.94536458241896,A,2,h1_run_17_7378.rmf3
6797,9335,9335,8034,487.025847994085,1.67435898998461,365.25874280799303,30.0373948329071,-13.862943611198899,-13.862943611198899,-13.862943611198899,1.6962280032545,19.349444529145103,107.287936094153,0.347895190851374,1,run_17,run_17//output//rmfs//1.rmf3,355.381665797289,A,2,h1_run_17_9335.rmf3
6800,8959,8959,3226,487.029084394609,3.38432525457729,348.530218415832,33.774303135974606,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.337305586150911,30.578414986924898,107.47679612133601,0.34780973783748703,1,run_5,run_5//output//rmfs//2.rmf3,344.100015972787,A,2,h1_run_5_8959.rmf3
6801,9190,9190,7891,487.03059575219805,1.5324411446774298,358.128384741182,27.662840009492196,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.6110234313281551,26.0796604720362,108.523146054524,0.34360732786531395,1,run_17,run_17//output//rmfs//1.rmf3,345.734835061755,A,2,h1_run_17_9190.rmf3
6802,6158,6158,1391,487.032374549022,1.7467293571947602,363.987138721561,35.7623078037584,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,17.0478980602175,108.30744287900299,0.34443061835391703,1,run_33,run_33//output//rmfs//2.rmf3,359.907345048918,A,2,h1_run_33_6158.rmf3
6812,9854,9854,4905,487.041571698893,1.26936214210708,354.341298627131,33.7601837863744,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,28.781909839635,107.153983551409,0.348432166827341,1,run_19,run_19//output//rmfs//3.rmf3,347.782013722016,A,2,h1_run_19_9854.rmf3
6819,8481,8481,3632,487.05111630715203,1.7326278840954599,354.209686025858,36.022927468446206,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.27225512480517,27.6639456714782,104.250635238355,0.358614258626955,1,run_19,run_19//output//rmfs//3.rmf3,350.37641054480304,A,2,h1_run_19_8481.rmf3
6820,7800,7800,3331,487.053961258527,1.65182748172793,369.584976148575,25.5396347995754,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.010261315181576,23.738154657855603,106.10499610257601,0.35230194152542404,1,run_5,run_5//output//rmfs//3.rmf3,355.187607596281,A,2,h1_run_5_7800.rmf3
6821,9540,9540,4503,487.055335746137,2.4552317282257996,363.60541252562797,34.4283817021977,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,17.6428758211587,107.244099341894,0.348224049112838,1,run_28,run_28//output//rmfs//4.rmf3,358.900195122455,A,2,h1_run_28_9540.rmf3
6823,8692,8692,5419,487.059164327631,1.77580153997649,366.716167670652,31.411891309015104,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.06164477747948201,17.2967367496244,106.61933655155701,0.35025734352651194,1,run_13,run_13//output//rmfs//1.rmf3,358.31502968604696,A,2,h1_run_13_8692.rmf3
6826,9485,9485,7096,487.065758240749,1.94541022664271,357.20572983193,35.504442304988295,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,18.3473649989214,108.004745928567,0.345626230968427,1,run_6,run_6//output//rmfs//4.rmf3,353.06675152996496,A,2,h1_run_6_9485.rmf3
6828,8598,8598,3413,487.06881982001704,1.14013216182998,358.705918012209,30.4301967840038,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,26.027434553280102,108.68568761570101,0.34304726566502697,1,run_33,run_33//output//rmfs//2.rmf3,348.68741612444603,A,2,h1_run_33_8598.rmf3
6832,9332,9332,4445,487.076015221271,2.20783761201564,356.795978234934,38.7352545089495,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.418134596409093,14.7827427570721,107.708732042468,0.346497156919726,1,run_19,run_19//output//rmfs//3.rmf3,356.150239522303,A,2,h1_run_19_9332.rmf3
6833,7898,7898,4631,487.076358483602,1.5760542298428797,368.87701756074097,28.5052808899509,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.23478296362054102,20.923876596427696,104.04650563158,0.35946757147711406,1,run_13,run_13//output//rmfs//1.rmf3,357.369521846938,A,2,h1_run_13_7898.rmf3
6835,9715,9715,4228,487.076720924171,1.5850583202980302,368.248447161397,29.471762281968697,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.12414384941263801,15.890774048075302,108.01725383918001,0.34555485027297994,1,run_5,run_5//output//rmfs//3.rmf3,357.716436930067,A,2,h1_run_5_9715.rmf3
6836,9424,9424,2329,487.07709462809095,3.62114653842608,358.18371156429396,33.6010026507235,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.20042077269716002,21.2191015276252,107.813778284349,0.346766684895027,1,run_42,run_42//output//rmfs//6.rmf3,353.817029919847,A,2,h1_run_42_9424.rmf3
6840,9179,9179,7880,487.081808394257,1.80755987700126,365.357545321107,28.1589518783658,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,25.1642821996975,107.329707439824,0.34772614787526696,1,run_17,run_17//output//rmfs//1.rmf3,353.735226242877,A,2,h1_run_17_9179.rmf3
6844,9909,9909,4952,487.093227849864,1.28204092760185,362.930116103697,33.681978397894,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.7639803377730051,19.999172888018897,107.834262843405,0.346053351230596,1,run_19,run_19//output//rmfs//3.rmf3,356.305304595596,A,2,h1_run_19_9909.rmf3
6846,8086,8086,2889,487.09384080699897,2.29784291082359,364.202738960704,28.233818443584198,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.895493061556754,23.789423980838798,108.024043545367,0.34556138271218106,1,run_40,run_40//output//rmfs//7.rmf3,353.145569481515,A,2,h1_run_40_8086.rmf3
6850,8149,8149,2950,487.095530211006,2.38050358806267,364.110143559284,27.3696813058743,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.49978458996438396,22.578543868969497,106.17536763089198,0.35196321474017606,1,run_40,run_40//output//rmfs//7.rmf3,352.27149761962403,A,2,h1_run_40_8149.rmf3
6856,9410,9410,2315,487.10310842688205,3.6802897693106096,360.17543089784203,33.5292343614488,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,15.353135954272302,108.423729834426,0.34464309734327897,1,run_42,run_42//output//rmfs//6.rmf3,355.79612419500506,A,2,h1_run_42_9410.rmf3
6858,4800,4800,1115,487.103834202916,1.43630333754449,368.146668659983,30.439235551364103,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.005467389942664,18.5634236988678,108.905995244166,0.34236376498343796,1,run_5,run_5//output//rmfs//3.rmf3,358.433376715295,A,2,h1_run_5_4800.rmf3
6863,9571,9571,4126,487.11633885205805,1.60521260836478,366.421972699425,28.2786280769708,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.006001596023715,26.116614460629503,102.962022988824,0.36335899733858296,1,run_5,run_5//output//rmfs//3.rmf3,354.716982551164,A,2,h1_run_5_9571.rmf3
6864,7470,7470,3011,487.116610838925,1.27317352321099,352.82481477161906,35.9450878442751,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,26.7049949685718,108.657683612717,0.343257055751055,1,run_5,run_5//output//rmfs//3.rmf3,348.454245305508,A,2,h1_run_5_7470.rmf3
6875,9430,9430,4121,487.13121473088205,1.60927944522029,368.77662611587306,30.1614301205236,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,17.58935906463,105.933851908335,0.352655313440068,1,run_33,run_33//output//rmfs//2.rmf3,358.95850484802,A,2,h1_run_33_9430.rmf3
6876,9722,9722,7333,487.134020550734,1.8961045277004498,353.913723864967,34.3313184549606,-13.862943611198899,-13.862943611198899,-13.862943611198899,1.9398668848758998,25.6599938860193,107.575846411771,0.34700959588079,1,run_6,run_6//output//rmfs//4.rmf3,348.552316014032,A,2,h1_run_6_9722.rmf3
6878,9415,9415,7026,487.13658018997495,2.04650353450528,364.073609560717,36.0952360258876,-13.862943611198899,-13.862943611198899,-13.862943611198899,2.23659147543366,14.8083828691452,106.27525817611,0.351597651036782,1,run_6,run_6//output//rmfs//4.rmf3,360.62651828751405,A,2,h1_run_6_9415.rmf3
6879,8979,8979,6598,487.13865737513197,3.5302849013266404,362.394631444409,34.9087676589982,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,18.7618301126459,105.471789265803,0.354425973540961,1,run_6,run_6//output//rmfs//4.rmf3,359.244853171137,A,2,h1_run_6_8979.rmf3
6882,8583,8583,929,487.140169204355,1.8432791584049197,365.914334379262,28.887957756248497,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,21.6679566823241,107.13844956215598,0.34850904336396904,1,run_15,run_15//output//rmfs//0.rmf3,355.05674046031896,A,2,h1_run_15_8583.rmf3
6883,9893,9893,2183,487.14063989253503,1.8219301117624598,361.33627845855796,31.3282642095871,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.003084084300692,24.378090318530603,106.457914036273,0.351074662762974,1,run_15,run_15//output//rmfs//0.rmf3,352.897641946311,A,2,h1_run_15_9893.rmf3
6884,9831,9831,2121,487.14093279273806,2.0096194145743,362.29931565271403,33.2491230591636,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.736166397135767,22.4948170635282,105.249796194333,0.35528158304544105,1,run_15,run_15//output//rmfs//0.rmf3,355.969227292855,A,2,h1_run_15_9831.rmf3
6886,7024,7024,1993,487.14181562654505,1.52770651472696,365.414803623239,32.4856403724106,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,19.7890908981705,108.293885941887,0.34445882785664805,1,run_33,run_33//output//rmfs//2.rmf3,357.83931967678,A,2,h1_run_33_7024.rmf3
6887,9841,9841,436,487.14259328869,1.6157421009913702,354.729559137174,30.200520990384398,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,27.079360972446104,106.009924808347,0.35236177181816103,1,run_48,run_48//output//rmfs//6.rmf3,344.956991394953,A,2,h1_run_48_9841.rmf3
6891,9436,9436,8133,487.14648918373297,1.2691806931466698,363.799286351306,32.8449778551017,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.15881533861962197,16.0349493323729,108.422315304716,0.34403298463959003,1,run_17,run_17//output//rmfs//1.rmf3,356.32461406595803,A,2,h1_run_17_9436.rmf3
6893,9240,9240,7941,487.148176994015,1.7921809281324599,357.51178566817003,30.556308554906302,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.121212428089465,27.357443484751702,108.382200078433,0.34408557615044505,1,run_17,run_17//output//rmfs//1.rmf3,348.271444317612,A,2,h1_run_17_9240.rmf3
6896,9689,9689,8386,487.156343625652,1.17593462893283,345.40009646185206,36.8019117213162,-13.862943611198899,-13.862943611198899,-13.862943611198899,1.32333036888658,31.7080752692253,108.717199922844,0.34296387309268295,1,run_17,run_17//output//rmfs//1.rmf3,341.78911197850397,A,2,h1_run_17_9689.rmf3
6897,9128,9128,3371,487.156649200709,3.72848489071168,359.610537008459,28.3269365213091,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,26.9094298091243,108.756140728027,0.343312683452487,1,run_5,run_5//output//rmfs//2.rmf3,350.077127586883,A,2,h1_run_5_9128.rmf3
6901,9421,9421,7032,487.16213314494104,2.4716360910505197,354.443365261258,33.3705178543098,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.34989245035787503,22.1742250557795,107.166527076976,0.348442295670938,1,run_6,run_6//output//rmfs//4.rmf3,348.696688373022,A,2,h1_run_6_9421.rmf3
6902,9858,9858,7469,487.164132990614,2.0876196240074303,356.22327065328903,33.6861577383318,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.066362052990675,26.197646453274803,107.03728978549299,0.348931187989242,1,run_6,run_6//output//rmfs//4.rmf3,350.408217182031,A,2,h1_run_6_9858.rmf3
6903,7348,7348,6077,487.164317791901,1.27149362804748,356.23811258444704,32.0645224310192,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.087946417289953,28.304028363105196,107.311754098232,0.34778882871471,1,run_17,run_17//output//rmfs//1.rmf3,347.985297809917,A,2,h1_run_17_7348.rmf3
6904,8716,8716,6335,487.16764790476196,2.08108707525805,355.702015599562,33.3078461365158,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,23.6782404255656,106.854503852099,0.349517971040742,1,run_6,run_6//output//rmfs//4.rmf3,349.50211797773903,A,2,h1_run_6_8716.rmf3
6906,9802,9802,8499,487.171644025815,1.23164901294981,359.15752439014096,28.2542944686255,-13.862943611198899,-13.862943611198899,-13.862943611198899,0.0,23.050644047669802,105.700674342843,0.353524629952426,1,run_17,run_17//output//rmfs//1.rmf3,347.05463703812006,A,2,h1_run_17_9802.rmf3
